MMSI,일시,위도,경도,SOG,COG,Heading,거리
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:22:36,34.8854716666667,128.700188333333,0.0,360.0,511,39.794226053608966
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:22:37,34.662145,129.065956666667,0.8,291.0,138,46.80958127098384
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:22:37,34.662145,129.065956666667,0.8,291.0,138,46.818571933619836
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:22:38,35.5249816666667,129.444108333333,0.0,12.6,113,59.93241864269098
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:22:38,35.0576616666667,128.99807,0.0,360.0,511,6.63338895721847
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:22:41,35.1246283333333,129.58101,1.2,175.0,160,47.410302517874314
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:22:41,35.0256666666667,129.081666666667,0.0,281.0,7,6.694155728621892
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:22:42,35.0976666666667,129.065683333333,0.0,61.9,0,1.5284899764020978
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:22:42,35.0976666666667,129.065683333333,0.0,61.9,0,1.531357933620723
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:22:43,35.0788366666667,128.993393333333,0.0,250.1,511,6.394632213108011
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:22:43,35.0980416666667,129.064863333333,0.0,143.0,511,1.565101681378863
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:22:46,35.5249816666667,129.444105,0.0,12.6,113,59.927171817733665
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:48,34.93875,129.495466666667,13.5,229.0,233,42.61399528841051
p9dsDu4jUGfeRuHfYUq4rg==,2020-03-10 00:22:48,35.10354,129.085533333333,0.0,108.9,262,2.9630888093992733
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:48,35.0803783333333,129.003856666667,0.0,13.0,355,5.435854375953457
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:48,34.93875,129.495466666667,13.5,229.0,233,42.606341026551476
p9dsDu4jUGfeRuHfYUq4rg==,2020-03-10 00:22:48,35.10354,129.085533333333,0.0,108.9,262,2.945515248881234
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:48,35.0803783333333,129.003856666667,0.0,13.0,355,5.449786838244233
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:22:49,35.09599,129.474783333333,0.9,29.2,144,37.54597287568832
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:22:49,35.0576666666667,128.998068333333,0.0,360.0,511,6.634451879736646
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:22:49,35.080355,129.004136666667,0.2,0.0,511,5.411183519912182
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:22:49,35.0997883333333,129.06116,0.0,291.1,511,1.747293747073818
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:22:52,35.1245716666667,129.581018333333,1.2,174.1,160,47.41841345445996
3cl7hSk5qfv1qi8M55HDSg==,2020-03-10 00:22:52,35.50597,129.435993333333,0.0,142.2,49,57.79843377955172
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:22:52,35.0976833333333,129.065683333333,0.0,61.9,0,1.528891586590145
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:22:52,35.0827666666667,128.993216666667,0.0,128.9,186,6.389514749256746
jOqPaAXg8RR5WQR+8KNNiA==,2020-03-10 00:22:52,35.4294133333333,129.44026,0.2,180.7,86,51.431231008557816
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:22:53,34.5597533333333,128.9641,1.2,171.0,307,58.86766548361267
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:22:53,35.0829633333333,128.993036666667,0.0,348.7,186,6.41139492358251
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:22:53,35.0828666666667,128.993108333333,0.0,53.5,511,6.405074090093627
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:22:53,35.0980416666667,129.064863333333,0.0,18.0,511,1.55911738952265
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:22:53,34.5597533333333,128.9641,1.2,171.0,307,58.88296160018259
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:22:53,35.0829633333333,128.993036666667,0.0,348.7,186,6.416090431821287
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:22:53,35.0828666666667,128.993108333333,0.0,53.5,511,6.409794499593951
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:22:53,35.0980416666667,129.064863333333,0.0,18.0,511,1.5439921874741696
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:22:55,35.4758383333333,129.402498333333,0.0,151.6,511,53.311822799640154
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:22:55,35.0978333333333,129.06538,102.3,360.0,511,1.5468344349872771
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:22:56,35.52498,129.444096666667,0.0,12.6,113,59.944091427600476
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:22:56,35.05707,129.033281666667,102.3,360.0,177,4.049429481101214
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:22:56,35.0995833333333,129.0612,0.0,127.0,511,1.733797635275901
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:22:56,34.8854766666667,128.70019,0.0,360.0,511,39.79704867553622
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:22:57,35.0576633333333,128.998066666667,0.0,360.0,511,6.641677169199037
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:22:57,35.0576633333333,128.998066666667,0.0,360.0,511,6.641622297141248
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:22:57,35.0576633333333,128.998066666667,0.0,360.0,511,6.632166441839598
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:58,34.9383333333333,129.494883333333,13.5,229.0,233,42.58202617817773
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:58,35.0803716666667,129.003851666667,0.0,0.0,355,5.441518747520975
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:58,34.9383333333333,129.494883333333,13.5,229.0,233,42.57991539891056
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:58,35.0803716666667,129.003851666667,0.0,0.0,355,5.4437918694477965
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:58,34.9383333333333,129.494883333333,13.5,229.0,233,42.585057073982405
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:58,35.0803716666667,129.003851666667,0.0,0.0,355,5.437271050369433
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:22:58,34.9383333333333,129.494883333333,13.5,229.0,233,42.582555302428
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:22:58,35.0803716666667,129.003851666667,0.0,0.0,355,5.4346141353206905
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:23:02,35.12452,129.581023333333,1.1,176.1,160,47.39925466790331
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:23:02,35.0827833333333,128.993216666667,0.0,128.9,186,6.407345864316473
rjFyyVyimurB7BM2WdKWWQ==,2020-03-10 00:23:05,35.0577333333333,129.00875,0.1,264.3,511,5.781722225964075
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:23:05,35.0978416666667,129.065373333333,102.3,360.0,511,1.5269558912038992
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:06,35.47584,129.402498333333,0.0,151.6,511,53.296207012917286
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:23:06,35.0568283333333,129.033293333333,8.7,177.6,176,4.086652900744392
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:06,35.0995833333333,129.0612,0.0,124.0,511,1.7245850492377859
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:07,35.5249783333333,129.44409,0.0,12.6,113,59.931475799091274
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:07,34.6621916666667,129.065825,0.7,293.0,138,46.81247748499978
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:07,34.8854783333333,128.70019,0.0,360.0,511,39.806549133360434
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:07,35.5249783333333,129.44409,0.0,12.6,113,59.936512834638286
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:07,34.6621916666667,129.065825,0.7,293.0,138,46.80134840737599
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:07,34.8854783333333,128.70019,0.0,360.0,511,39.80625414814094
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:08,34.9379,129.494233333333,13.5,229.0,233,42.54669985295097
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:08,35.057685,128.998068333333,0.0,360.0,511,6.625409861574169
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:09,35.08036,129.003851666667,0.0,12.5,355,5.433047070523356
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:09,35.08036,129.003851666667,0.0,12.5,355,5.447013170033545
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:10,35.09607,129.474828333333,0.9,26.5,145,37.54436798483155
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:23:10,35.0803733333333,129.004265,0.4,0.0,511,5.405423930141913
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:23:10,35.0997883333333,129.06117,0.0,298.6,511,1.745838581429583
+cTgufKVPefXDUPeZfXQIA==,2020-03-10 00:23:10,35.0581,128.9979,0.0,285.5,83,6.633335471483872
0bkbOv4wkrmIPnhehC3hYw==,2020-03-10 00:23:10,35.0998266666667,129.061278333333,0.0,284.8,34,1.7489647410972295
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:10,35.09607,129.474828333333,0.9,26.5,145,37.554953488820054
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:23:10,35.0803733333333,129.004265,0.4,0.0,511,5.394283075096772
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:23:10,35.0997883333333,129.06117,0.0,298.6,511,1.7596099179209599
+cTgufKVPefXDUPeZfXQIA==,2020-03-10 00:23:10,35.0581,128.9979,0.0,285.5,83,6.617789296918812
0bkbOv4wkrmIPnhehC3hYw==,2020-03-10 00:23:10,35.0998266666667,129.061278333333,0.0,284.8,34,1.7628039973114422
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:23:11,35.124465,129.58103,1.1,174.0,160,47.417072093607686
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:23:11,35.085615,129.430563333333,5.8,222.9,221,33.49485423149302
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:23:11,35.0976833333333,129.0657,0.0,61.9,0,1.5263960692363385
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:23:11,35.0827833333333,128.993216666667,0.0,128.9,186,6.390593352119862
7p/lF50CFcWUPEpFZhJ7SQ==,2020-03-10 00:23:14,35.066235,129.009005,0.0,360.0,328,5.329622974135751
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:23:14,35.08296,128.993036666667,0.0,348.7,186,6.4066910588159995
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:23:14,35.03095,129.1285,7.8,238.7,239,8.372529920462203
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:23:14,35.0788366666667,128.993393333333,0.0,250.1,511,6.399334611158223
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:23:14,35.0980433333333,129.064863333333,0.0,242.0,511,1.559731520845468
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 00:23:15,35.076315,128.794255,1.6,272.3,250,24.558144954590613
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:15,35.4758416666667,129.4025,0.0,151.6,511,53.293742235882206
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 00:23:15,35.076315,128.794255,1.6,272.3,250,24.55618995807675
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:15,35.4758416666667,129.4025,0.0,151.6,511,53.29796553501622
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:23:16,35.0563066666667,129.033323333333,8.6,177.7,178,4.11827121930757
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:16,35.0995833333333,129.0612,0.0,135.0,511,1.7328910009261398
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:17,35.5249783333333,129.444091666667,0.0,12.6,113,59.935327950661254
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:17,35.0576633333333,128.998076666667,0.0,360.0,511,6.631619814439525
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:17,35.5249783333333,129.444091666667,0.0,12.6,113,59.93047195070992
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:17,35.0576633333333,128.998076666667,0.0,360.0,511,6.62661325155426
tNM+DntiAop+EPfKBfBIhQ==,2020-03-10 00:23:19,35.077225,128.799308333333,0.0,292.2,269,24.092440879538767
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:19,35.0960983333333,129.474851666667,0.8,25.1,145,37.54737884145504
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:19,35.080355,129.00386,0.0,24.0,355,5.441605242692401
tNM+DntiAop+EPfKBfBIhQ==,2020-03-10 00:23:19,35.077225,128.799308333333,0.0,292.2,269,24.08862028081368
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:19,35.0960983333333,129.474851666667,0.8,25.1,145,37.551203605444194
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:19,35.080355,129.00386,0.0,24.0,355,5.437759782898694
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:23:23,34.55959,128.964113333333,1.2,173.1,307,58.89200178859444
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:23:23,35.0828716666667,128.9931,0.0,33.6,511,6.4003558584439295
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:23:23,34.55959,128.964113333333,1.2,173.1,307,58.88566011528448
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:23:23,35.0828716666667,128.9931,0.0,33.6,511,6.401737998052701
7p/lF50CFcWUPEpFZhJ7SQ==,2020-03-10 00:23:24,35.0662366666667,129.009003333333,0.0,360.0,328,5.343869264634506
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:23:24,35.08296,128.993036666667,0.0,348.7,186,6.416398431637065
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:23:24,35.0788366666667,128.993393333333,0.0,250.1,511,6.410048360925308
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:23:24,35.1031466666667,129.059681666667,0.0,297.6,511,2.1314221398793958
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:23:24,35.0980433333333,129.064863333333,0.0,47.0,511,1.5443339153950373
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:26,35.5249733333333,129.444088333333,0.0,12.6,113,59.92802562320836
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:26,35.4758416666667,129.4025,0.0,151.6,511,53.29892045008084
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:23:26,35.0558183333333,129.033316666667,8.6,177.1,177,4.1665293995630766
ZOizdX1ZYiWEO/h/Q5bbPw==,2020-03-10 00:23:26,35.0728616666667,128.832276666667,0.0,360.0,359,21.110186054204604
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:26,34.88548,128.700188333333,0.0,360.0,511,39.81299754759481
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:28,34.9371166666667,129.493133333333,13.5,229.0,233,42.486133679174934
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:28,34.6622283333333,129.065735,0.7,293.4,138,46.798354854792855
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:28,35.0803533333333,129.003858333333,0.0,22.3,355,5.4362022902473575
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:28,34.9371166666667,129.493133333333,13.5,229.0,233,42.48811848380846
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:28,34.6622283333333,129.065735,0.7,293.4,138,46.80759197242937
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:28,35.0803533333333,129.003858333333,0.0,22.3,355,5.438574579618692
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:28,34.9371166666667,129.493133333333,13.5,229.0,233,42.480667465415436
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:28,34.6622283333333,129.065735,0.7,293.4,138,46.80460163630549
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:28,35.0803533333333,129.003858333333,0.0,22.3,355,5.445166772105238
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:28,34.9371166666667,129.493133333333,13.5,229.0,233,42.48628780134755
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:28,34.6622283333333,129.065735,0.7,293.4,138,46.805368124891935
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:28,35.0803533333333,129.003858333333,0.0,22.3,355,5.439464721454775
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:23:30,35.0852483333333,129.430063333333,5.8,220.9,220,33.44194872870147
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:30,35.0961283333333,129.474876666667,0.9,24.3,145,37.54941566493244
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:23:30,34.9317666666667,129.105816666667,2.1,153.3,137,17.34542604269354
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:23:30,35.0852483333333,129.430063333333,5.8,220.9,220,33.435737529223125
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:30,35.0961283333333,129.474876666667,0.9,24.3,145,37.543326980005226
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:23:30,34.9317666666667,129.105816666667,2.1,153.3,137,17.340428639218533
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:23:31,35.0827833333333,128.993216666667,0.0,128.9,186,6.39087296722513
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:23:31,35.080355,129.00425,0.4,0.0,511,5.398863528997763
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:23:32,35.124355,129.581043333333,1.1,173.7,160,47.42343798010915
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:23:32,35.0976666666667,129.065683333333,0.0,61.9,0,1.5290524606598526
Q0H8h8OnqFT5YT5shKtogA==,2020-03-10 00:23:33,35.0763133333333,128.79405,1.8,269.8,246,24.569016691146924
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:23:33,35.0980433333333,129.064863333333,0.0,348.0,511,1.5574518524549679
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:35,35.47584,129.402498333333,0.0,151.6,511,53.292397997755344
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:35,35.0995833333333,129.0612,0.0,135.0,511,1.721068147488213
ALrvtUwfEjnVHTh3KG1Rvw==,2020-03-10 00:23:35,35.08362,128.993096666667,0.0,0.0,511,6.409167150062423
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:37,34.8854783333333,128.700186666667,0.0,360.0,511,39.808425414831255
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:37,34.8854783333333,128.700186666667,0.0,360.0,511,39.81063605741126
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:37,34.8854783333333,128.700186666667,0.0,360.0,511,39.80335609842349
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:38,35.5249666666667,129.444086666667,0.0,12.6,113,59.92683371058581
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:38,35.0576733333333,128.998071666667,0.0,360.0,511,6.637642249544637
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:38,35.5249666666667,129.444086666667,0.0,12.6,113,59.92477498430966
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:38,35.0576733333333,128.998071666667,0.0,360.0,511,6.637777505256424
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:40,34.9366333333333,129.492433333333,13.5,229.0,233,42.44757005999459
GIJ16soGSLqWaUHEyCTIaw==,2020-03-10 00:23:40,35.0850816666667,129.429896666667,5.8,220.9,220,33.42687155658092
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:40,35.0961683333333,129.4749,0.9,25.0,145,37.551821111569396
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:23:40,35.0827833333333,128.993216666667,0.0,128.9,187,6.3978277576329345
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:23:40,35.0803283333333,129.004235,0.4,0.0,511,5.40803791857224
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:23:41,35.1243016666667,129.581051666667,1.2,173.6,160,47.412470971288755
0Oh3opUrzLgyD36QRVS4oA==,2020-03-10 00:23:41,35.49728,129.404693333333,0.0,0.0,146,55.36622513995188
YS+hKrEf8JrtYb652ltcMA==,2020-03-10 00:23:41,35.0256666666667,129.08165,0.0,256.0,7,6.696776221876334
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:23:41,35.0976666666667,129.065683333333,0.0,61.9,0,1.5184098779281285
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:46,35.5249633333333,129.444086666667,0.0,12.6,113,59.9283543090405
SXkia/pWkBYAv4yR8x2NTg==,2020-03-10 00:23:47,35.0628216666667,129.008593333333,0.0,187.9,85,5.515827388651728
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:47,35.0995833333333,129.0612,0.0,131.0,511,1.731387313357009
SXkia/pWkBYAv4yR8x2NTg==,2020-03-10 00:23:47,35.0628216666667,129.008593333333,0.0,187.9,85,5.514631752063385
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:47,35.0995833333333,129.0612,0.0,131.0,511,1.730470715949524
KgjoMKzQtV7+C6LMemncyQ==,2020-03-10 00:23:48,35.0803583333333,129.003855,0.0,11.1,355,5.44326715801818
2Vxjjs+B8qh+zr5iU5a2YA==,2020-03-10 00:23:48,35.0775183333333,128.808576666667,0.0,305.3,267,23.247851842357964
UcAfG2h8R7adVdRDlrzb5w==,2020-03-10 00:23:48,35.0564833333333,129.037241666667,0.3,266.6,45,3.8843604734223796
lgUpmIdgb/uQhvCyW+QiZw==,2020-03-10 00:23:49,34.9362666666667,129.4919,13.5,229.0,233,42.41970913493526
pZgHcCQNxyoLdLOX4dhtFQ==,2020-03-10 00:23:49,35.0962016666667,129.474923333333,0.9,25.7,144,37.55626711941077
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:49,35.0576716666667,128.99807,0.0,360.0,511,6.637586781815819
c2YvZtQ/z+e0LqCxqJWsNQ==,2020-03-10 00:23:49,35.0997916666667,129.061163333333,0.0,222.9,511,1.746515263928214
uu30XIvAe9g4uvSQozBJNQ==,2020-03-10 00:23:50,34.9315666666667,129.105966666667,2.6,143.5,133,17.361087494420765
tqw8sxkjzl4hK3OXFXSwZg==,2020-03-10 00:23:52,34.5594383333333,128.96412,1.2,174.2,307,58.91204600565491
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:23:52,35.0976666666667,129.065683333333,0.0,61.9,0,1.516305497293216
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:23:52,35.0827833333333,128.993216666667,0.0,128.9,187,6.3997125166615145
Hu6xKA942e3exhshhzPYWQ==,2020-03-10 00:23:52,34.9065733333333,128.595013333333,0.0,215.0,269,47.077375099143346
Na1KG4x44GiA7NoI6rKu+A==,2020-03-10 00:23:53,35.08296,128.99304,0.0,348.7,186,6.407396451976564
RAb8Gy1WlpJNld1OqrEHHQ==,2020-03-10 00:23:53,35.0828733333333,128.99312,0.0,38.1,511,6.400301447650667
CIua8RLUPGGA/95iwHa5FQ==,2020-03-10 00:23:53,35.0980433333333,129.064865,0.0,208.0,511,1.5545060769046015
7p/lF50CFcWUPEpFZhJ7SQ==,2020-03-10 00:23:54,35.066235,129.009006666667,0.0,360.0,328,5.327767550185114
ZRZ3z57nB/VYZ9a8TUFoPg==,2020-03-10 00:23:54,35.0302333333333,129.127066666667,7.8,236.8,237,8.340014265044294
McSRVfwQgs01icJ75bOrTA==,2020-03-10 00:23:54,35.0788366666667,128.993393333333,0.0,250.1,511,6.3969278820387
juA2dq+E82VLHPvupVGohg==,2020-03-10 00:23:54,35.10314,129.059685,0.0,343.2,511,2.1413880164567267
mk/wilpmaYfRmGD+JU13Pw==,2020-03-10 00:23:55,35.0749333333333,129.004846666667,0.0,359.8,172,5.4213233925099775
bK8F48ndh8Dl9Bu3oieW5A==,2020-03-10 00:23:55,35.0978433333333,129.065368333333,102.3,360.0,511,1.5467337259746865
4/y4KDO88cnrNTBhTLEoVQ==,2020-03-10 00:23:55,35.0975983333333,129.065538333333,0.0,335.6,511,1.5218098964425966
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:56,35.52496,129.444093333333,0.0,12.6,113,59.92818860016772
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:56,35.47584,129.4025,0.0,151.6,511,53.29987572146494
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:23:56,35.054615,129.033396666667,8.8,177.6,176,4.262282200461257
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:56,34.8854783333333,128.700188333333,0.0,360.0,511,39.812082886931705
aBA6Ln+vOjecHsEtYcMdxA==,2020-03-10 00:23:56,35.52496,129.444093333333,0.0,12.6,113,59.93646527142316
KveWBFM4U1kc1gEy0XGjiA==,2020-03-10 00:23:56,35.47584,129.4025,0.0,151.6,511,53.30817472985546
qwd6zWiXAaMNy8WnyC+ztw==,2020-03-10 00:23:56,35.054615,129.033396666667,8.8,177.6,176,4.25286990776785
NOqZW0lkww1HNis9FqiV+A==,2020-03-10 00:23:56,34.8854783333333,128.700188333333,0.0,360.0,511,39.79906191370131
kDBnSuGX6kYxXd2T/S1C8Q==,2020-03-10 00:23:57,34.6622816666667,129.065601666667,0.8,294.3,138,46.79331817573349
XSlAzMs01QtKdT8Q5VFWgQ==,2020-03-10 00:23:57,35.0816166666667,129.004001666667,0.0,0.0,19,5.411754176388564
JN2qBUBPgaa02OjaSeZE5Q==,2020-03-10 00:23:57,35.0995833333333,129.0612,0.0,134.0,511,1.7310197070015412
r7LfpHekoIyTij9iNfdK/A==,2020-03-10 00:23:57,35.05767,128.998063333333,0.0,360.0,511,6.6295468584728035
4KdQUtyGiO2kQ5R9N3Ol4w==,2020-03-10 00:24:01,35.0976666666667,129.065683333333,0.0,61.9,0,1.522100078490178
re8aVtHSGuSR0ORXGufzkw==,2020-03-10 00:24:01,35.0803433333333,129.004206666667,0.2,0.0,511,5.401958798435815
J9/C7dJeuSSHYKqz+eHZ4g==,2020-03-10 00:24:02,35.12419,129.581066666667,1.2,173.4,160,47.418077894415944
bv44fr2kkSVIMCRHkoRhlQ==,2020-03-10 00:24:02,35.0827833333333,128.993216666667,0.0,128.9,187,6.390369088627596
